Index,Name,FromYear,ToYear,Area,Type,References,MemberOf,FullPath,Region,Subregion,ColorR,ColorG,ColorB,Generated,SourceRun,OverlapNote,geometry
4440,Ugarit,-1368.6,-1368.1,3199.9,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Ugarit,Southwest Asia,Levant,192,225,55,9/13/2026,New Hittite Kingdom,,"POLYGON ((35.9524 35.9442, 35.9752 35.9477, 36.0021 35.9581,…"
4441,Zalpa/Zalbar,-1368.6,-1367.7,5561.7,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Zalpa/Zalbar,Southwest Asia,Anatolia-Caucasus,192,224,62,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.21539 36.68164, 36.20028 36.70748, 36.20064 36.…"
4442,Army of vassals,-1368.5,-1368.3,771.7,TRANSIENT,,(Kingdom of Mitanni),Kingdom of Mitanni - Army of vassals,Southwest Asia,Levant,240,129,23,9/13/2026,Kingdom of Mitanni,,"POLYGON ((36.3948 35.8663, 36.3017 35.8837, 36.1983 35.8794,…"
4443,Carchemish,-1368.5,-1352.5,58.1,POLITY,,(Kingdom of Mitanni),Kingdom of Mitanni - Carchemish,Southwest Asia,Levant,240,128,17,9/13/2026,Kingdom of Mitanni,,"POLYGON ((38.0303 36.8691, 38.0141 36.8737, 37.9623 36.8599,…"
4444,Army of Suppiluliuma,-1368.5,-1368.4,5687.8,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppiluliuma,Southwest Asia,Anatolia-Caucasus,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((38.6448 37.0131, 38.6034 36.9477, 38.5828 36.8866,…"
4445,Kingdom of Mitanni,-1368.4,-1368.3,73219.2,POLITY,,,Kingdom of Mitanni,Southwest Asia,Levant,240,128,16,9/13/2026,Kingdom of Mitanni,,"POLYGON ((36.6903 35.2651, 36.6894773025152 35.2664911066561…"
4446,New Hittite Kingdom,-1368.4,-1368.3,486809.5,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77292 36.19436, 33.77781 36.19778, 33.785…"
4447,Army of Suppiluliuma,-1368.4,-1368.3,4442.2,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppiluliuma,Southwest Asia,Levant,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.3205 36.4191, 37.2636 36.3406, 37.2119 36.2752,…"
4448,Expeditionary force,-1368.4,-1368.3,391.2,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Expeditionary force,Southwest Asia,Levant,192,225,63,9/13/2026,New Hittite Kingdom,,"POLYGON ((35.9085 35.9002, 35.8826 35.8696, 35.8464 35.8522,…"
4449,Mitanni,-1368.4,-1367.7,68491.8,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Mitanni,Southwest Asia,Anatolia-Caucasus,192,226,48,9/13/2026,New Hittite Kingdom,,"POLYGON ((39.969 37.1657, 39.9224 37.1657, 39.8397 37.1657, …"
4450,Egypt: New Kingdom,-1368.3,-1368.2,692070.6,POLITY,,,Egypt: New Kingdom,Africa,Northeast Africa,96,224,240,9/13/2026,Egypt: New Kingdom,,"MULTIPOLYGON (((29.7155 18.2224, 29.6845 18.3968, 29.6328 18…"
4451,Qadesh,-1368.3,-1368.2,5020.2,POLITY,,(Egypt: New Kingdom),Egypt: New Kingdom - Qadesh,Southwest Asia,Levant,96,227,255,9/13/2026,Egypt: New Kingdom,,"POLYGON ((36.7373 34.9583, 36.7065 34.9376, 36.6726 34.9142,…"
4452,Qatna,-1368.3,-1368.2,27917.3,POLITY,,(Egypt: New Kingdom),Egypt: New Kingdom - Qatna,Southwest Asia,Levant,96,227,248,9/13/2026,Egypt: New Kingdom,,"POLYGON ((38.9514 34.988, 38.9773 34.9264, 39.0288 34.8854, …"
4453,Kingdom of Mitanni,-1368.3,-1352.5,35363.9,POLITY,,,Kingdom of Mitanni,Southwest Asia,Levant,240,128,16,9/13/2026,Kingdom of Mitanni,,"MULTIPOLYGON (((39.8804 34.6188, 39.8288 34.6393, 39.7901 34…"
4454,New Hittite Kingdom,-1368.3,-1368.2,531649.1,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((36.3323 34.6188, 36.2936 34.5573, 36.2291 34…"
4455,Amurru,-1368.3,-1367.7,5775,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Amurru,Southwest Asia,Levant,192,226,49,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.3194 34.9777, 36.3065 34.9059, 36.3194 34.8034,…"
4456,Army of Suppiluliuma,-1368.3,-1368.2,3705.6,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppiluliuma,Southwest Asia,Levant,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.9378 34.9016, 36.9274 34.8406, 36.855 34.749, 3…"
4457,Ashtata,-1368.3,-1349.9,5177.2,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Ashtata,Southwest Asia,Levant,192,225,57,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.7321 35.6541, 37.7476 35.6977, 37.7838 35.7413,…"
4458,Mukish,-1368.3,-1367.7,16749.1,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Mukish,Southwest Asia,Levant,192,225,59,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.6534 36.1497, 36.6638 36.1933, 36.6793 36.2326,…"
4459,Niya,-1368.3,-1368.1,4660,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Niya,Southwest Asia,Levant,192,225,58,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((36.69278640254576 35.26288201591088, 36.7255…"
4460,Nuhashshi,-1368.3,-1351.2,11327,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Nuhashshi,Southwest Asia,Levant,192,225,56,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.8226 35.1213, 36.7959 35.1587, 36.7586 35.1936,…"
4461,Tunip,-1368.3,-1367.7,1159.3,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Tunip,Southwest Asia,Levant,192,226,50,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.3194 35, 36.3194 35.029, 36.3194 35.0905, 36.31…"
4462,Egypt: New Kingdom,-1368.2,-1368,659133.1,POLITY,,,Egypt: New Kingdom,Africa,Northeast Africa,96,224,240,9/13/2026,Egypt: New Kingdom,,"MULTIPOLYGON (((29.7155 18.2224, 29.6845 18.3968, 29.6328 18…"
4463,New Hittite Kingdom,-1368.2,-1368,564586.7,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4464,Army of Suppiluliuma,-1368.2,-1368.1,2841,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppiluliuma,Southwest Asia,Levant,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.4752 34.3839, 36.4235 34.3185, 36.3821 34.2269,…"
4465,Qadesh,-1368.2,-1367.7,5020.2,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Qadesh,Southwest Asia,Levant,192,226,52,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.7373 34.9583, 36.7065 34.9376, 36.6726 34.9142,…"
4466,Qatna,-1368.2,-1367.7,27917.3,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Qatna,Southwest Asia,Levant,192,226,51,9/13/2026,New Hittite Kingdom,,"POLYGON ((38.9514 34.988, 38.9773 34.9264, 39.0288 34.8854, …"
4467,Army of Suppiluliuma,-1368.1,-1368,1397.1,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppiluliuma,Southwest Asia,Levant,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.5477 34.4667, 36.4752 34.3839, 36.4235 34.3185,…"
4468,Ugarit,-1368.1,-1337.4,7859.9,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Ugarit,Southwest Asia,Levant,192,225,55,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((36.7586 35.1936, 36.7959 35.1587, 36.8226 35…"
4469,Egypt: New Kingdom,-1368,-1367.7,650413.8,POLITY,,,Egypt: New Kingdom,Africa,Northeast Africa,96,224,240,9/13/2026,Egypt: New Kingdom,,"MULTIPOLYGON (((29.7155 18.2224, 29.6845 18.3968, 29.6328 18…"
4470,New Hittite Kingdom,-1368,-1367.7,573307.5,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4471,Amka,-1368,-1367.7,8720.8,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Amka,Southwest Asia,Levant,192,226,53,9/13/2026,New Hittite Kingdom,,"POLYGON ((35.6469 33.5256, 35.649 33.557, 35.6759 33.5919, 3…"
4472,Egypt: New Kingdom,-1367.7,-1361.5,659133.1,POLITY,,,Egypt: New Kingdom,Africa,Northeast Africa,96,224,240,9/13/2026,Egypt: New Kingdom,,"MULTIPOLYGON (((29.7155 18.2224, 29.6845 18.3968, 29.6328 18…"
4473,Upi,-1367.7,-1300.2,8720.8,POLITY,,(Egypt: New Kingdom),Egypt: New Kingdom - Upi,Southwest Asia,Levant,96,228,240,9/13/2026,Egypt: New Kingdom,,"POLYGON ((35.6469 33.5256, 35.649 33.557, 35.6759 33.5919, 3…"
4474,New Hittite Kingdom,-1367.7,-1367.5,564585.7,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4475,New Hittite Kingdom,-1367.7,-1367.5,1496.1,TRANSIENT,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"POLYGON ((29.2741 38.0349, 29.2017 38.0218, 29.119 38.0044, …"
4476,Aleppo,-1367.7,-1336.5,25595.3,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Aleppo,Southwest Asia,Levant,192,225,48,9/13/2026,New Hittite Kingdom,,"POLYGON ((35.92522 35.93508, 35.92761 35.95353, 35.9352 35.9…"
4477,Amurru,-1367.7,-1351.2,10127.5,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Amurru,Southwest Asia,Levant,192,226,49,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.3065 34.9059, 36.3194 34.8034, 36.3065 34.7008,…"
4478,Carchemish,-1367.7,-1352.5,4161.3,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Carchemish,Southwest Asia,Levant,192,226,54,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.4935 37.4799, 37.5581 37.4594, 37.7 37.4491, 37…"
4479,Mitanni,-1367.7,-1349.9,62286.5,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Mitanni,Southwest Asia,Anatolia-Caucasus,192,226,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((39.4293 38.4506, 39.5431 38.4942, 39.6776 38…"
4480,Qadesh,-1367.7,-1362.5,32937.5,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Qadesh,Southwest Asia,Levant,192,226,52,9/13/2026,New Hittite Kingdom,,"POLYGON ((38.9514 34.988, 38.9773 34.9264, 39.0288 34.8854, …"
4481,Upper Land,-1367.7,-1288.7,58872.4,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Upper Land,Southwest Asia,Anatolia-Caucasus,192,226,55,9/13/2026,New Hittite Kingdom,,"POLYGON ((38.1914 39.766, 38.2612 39.7464, 38.3466 39.7071, …"
4482,Ahhiya,-1367.5,-1348.5,932.7,POLITY,,,Ahhiya,Southwest Asia,Anatolia-Caucasus,224,112,144,9/13/2026,Ahhiya,,"MULTIPOLYGON (((26.54603 37.28058, 26.55445 37.28664, 26.553…"
4483,Alshe,-1367.5,-1240.5,17062,POLITY,,,Alshe,Southwest Asia,Anatolia-Caucasus,208,160,176,9/13/2026,Alshe,,"POLYGON ((41.32442 40, 41.3428 39.9902, 41.3575 39.9623, 41.…"
4484,Arzawa,-1367.5,-1366.5,18162.9,POLITY,,,Arzawa,Southwest Asia,Anatolia-Caucasus,96,224,80,9/13/2026,Arzawa,,"POLYGON ((26.95589 39.55164, 26.95159 39.54484, 26.94714 39.…"
4485,Caucasians,-1367.5,-1250.1,37326.9,TRIBAL_AREA,,,Caucasians,Southwest Asia,Anatolia-Caucasus,240,224,0,9/13/2026,Caucasians,,"MULTIPOLYGON (((42.5555 38.8928, 42.5455 38.8769, 42.5334 38…"
4486,Hurrians,-1367.5,-1273.5,3429.9,TRIBAL_AREA,,,Hurrians,Southwest Asia,Anatolia-Caucasus,240,160,16,9/13/2026,Hurrians,,"MULTIPOLYGON (((42.9588 37.9812, 42.9553 37.9627, 42.9495 37…"
4487,Army of Tushratta,-1367.5,-1367.4,1905.9,TRANSIENT,,(Kingdom of Mitanni),Kingdom of Mitanni - Army of Tushratta,Southwest Asia,Levant,240,129,22,9/13/2026,Kingdom of Mitanni,,"POLYGON ((38.9841 34.9576, 38.8703 34.9488, 38.7359 34.9314,…"
4488,New Hittite Kingdom,-1367.5,-1366.5,581198,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4489,Arzawa,-1367.5,-1348.5,14959.6,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Arzawa,Southwest Asia,Anatolia-Caucasus,192,224,58,9/13/2026,New Hittite Kingdom,,"POLYGON ((27.1592 38.46756, 27.16375 38.46381, 27.16558 38.4…"
4490,Lazpa,-1367.5,-1348.5,1649.9,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Lazpa,Southwest Asia,Anatolia-Caucasus,192,226,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((26.37892 38.97445, 26.37733 38.97486, 26.36725 38.…"
4491,Milawata,-1367.5,-1348.5,277.2,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Milawata,Southwest Asia,Anatolia-Caucasus,192,226,56,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((27.2177 37.4888, 27.2219 37.4904, 27.226 37.…"
4492,New Hittite Kingdom,-1366.7,-1366.5,1677,TRANSIENT,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"POLYGON ((27.3534 38.3517, 27.4 38.4259, 27.4466 38.5, 27.50…"
4493,Army of Tushratta,-1366.5,-1366.4,999.1,TRANSIENT,,(Kingdom of Mitanni),Kingdom of Mitanni - Army of Tushratta,Southwest Asia,Levant,240,129,22,9/13/2026,Kingdom of Mitanni,,"POLYGON ((38.9879 35.2965, 38.8948 35.3052, 38.7914 35.3052,…"
4494,New Hittite Kingdom,-1366.5,-1362.5,610060.5,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4495,Seha River Land,-1366.5,-1348.5,18162.9,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Seha River Land,Southwest Asia,Anatolia-Caucasus,192,224,59,9/13/2026,New Hittite Kingdom,,"POLYGON ((26.95589 39.55164, 26.95159 39.54484, 26.94714 39.…"
4496,Wilusa,-1366.5,-1319.7,10699.6,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Wilusa,Southwest Asia,Anatolia-Caucasus,192,226,59,9/13/2026,New Hittite Kingdom,,"POLYGON ((26.24753 39.9985, 26.25467 39.99797, 26.25922 39.9…"
4497,Kingdom of Qadesh,-1362.5,-1361.5,32937.5,POLITY,,,Kingdom of Qadesh,Southwest Asia,Levant,208,96,240,9/13/2026,Kingdom of Qadesh,,"POLYGON ((38.9514 34.988, 38.9773 34.9264, 39.0288 34.8854, …"
4498,New Hittite Kingdom,-1362.5,-1361.5,577122.9,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((34.25553 36.55936, 34.24525 36.54589, 34.235…"
4499,Army of Suppiluliuma,-1361.6,-1361.5,749.8,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppiluliuma,Southwest Asia,Levant,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.5483 34.9535, 36.5328 34.8924, 36.5276 34.8401,…"
4500,Egypt: New Kingdom,-1361.5,-1359.5,687050.4,POLITY,,,Egypt: New Kingdom,Africa,Northeast Africa,96,224,240,9/13/2026,Egypt: New Kingdom,,"MULTIPOLYGON (((29.7155 18.2224, 29.6845 18.3968, 29.6328 18…"
4501,Qatna,-1361.5,-1359.5,27917.3,POLITY,,(Egypt: New Kingdom),Egypt: New Kingdom - Qatna,Southwest Asia,Levant,96,227,248,9/13/2026,Egypt: New Kingdom,,"POLYGON ((38.9514 34.988, 38.9773 34.9264, 39.0288 34.8854, …"
4502,New Hittite Kingdom,-1361.5,-1359.5,582143.2,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4503,Qadesh,-1361.5,-1351.2,5020.2,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Qadesh,Southwest Asia,Levant,192,226,52,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.7373 34.9583, 36.7065 34.9376, 36.6726 34.9142,…"
4504,Bantu Peoples,-1360.1,-1340.1,790740.9,TRIBAL_AREA,,,Bantu Peoples,Africa,Central Africa,160,48,32,8/22/2026,Bantu Peoples,,"MULTIPOINT ((9.08 -0.9), (10.3 -0.7), (11.8 -0.7), (13.3 -0.…"
4505,Central African Peoples,-1360.1,-1340.1,4944218.1,TRIBAL_AREA,,,Central African Peoples,Africa,Central Africa,248,16,80,8/22/2026,Central African Peoples,,"MULTIPOINT ((14.05 -9.7), (13.52 -8.87), (14.8 -8.7), (14.05…"
4506,Army of Aitakkama,-1359.7,-1359.6,926.6,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Aitakkama,Southwest Asia,Levant,192,226,57,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.6466 34.7398, 36.7138 34.8052, 36.781 34.8576, …"
4507,Army of Aitakkama,-1359.6,-1359.5,1649.4,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Aitakkama,Southwest Asia,Levant,192,226,57,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.0345 34.1817, 36.9931 34.1163, 36.9569 34.0509,…"
4508,Egypt: New Kingdom,-1359.5,-1351.2,659133.1,POLITY,,,Egypt: New Kingdom,Africa,Northeast Africa,96,224,240,9/13/2026,Egypt: New Kingdom,,"MULTIPOLYGON (((29.7155 18.2224, 29.6845 18.3968, 29.6328 18…"
4509,New Hittite Kingdom,-1359.5,-1352.5,610060.5,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4510,Qatna,-1359.5,-1351.2,27917.3,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Qatna,Southwest Asia,Levant,192,226,51,9/13/2026,New Hittite Kingdom,,"POLYGON ((38.9514 34.988, 38.9773 34.9264, 39.0288 34.8854, …"
4511,New Hittite Kingdom,-1357.6,-1357.5,1397.1,TRANSIENT,,,New Hittite Kingdom,Southwest Asia,Levant,192,224,48,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.5477 34.4667, 36.4752 34.3839, 36.4235 34.3185,…"
4512,Kaskas,-1354.5,-1354.4,2028.6,TRANSIENT,,,Kaskas,Southwest Asia,Anatolia-Caucasus,224,32,32,9/13/2026,Kaskas,,"POLYGON ((35.711 41.589, 35.6741 41.4506, 35.6224 41.3808, 3…"
4513,Kaskas,-1354.4,-1353.6,3475.4,TRANSIENT,,,Kaskas,Southwest Asia,Anatolia-Caucasus,224,32,32,9/13/2026,Kaskas,,"POLYGON ((35.3845 40.7965, 35.2707 40.7224, 35.1362 40.5785,…"
4514,Army of Suppuliliuma,-1353.7,-1353.6,1117.3,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppuliliuma,Southwest Asia,Anatolia-Caucasus,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((34.6655 40.4215, 34.7276 40.4738, 34.7845 40.5349,…"
4515,Kaskas,-1353.6,-1353.5,2028.6,TRANSIENT,,,Kaskas,Southwest Asia,Anatolia-Caucasus,224,32,32,9/13/2026,Kaskas,,"POLYGON ((35.711 41.589, 35.6741 41.4506, 35.6224 41.3808, 3…"
4516,Army of Suppuliliuma,-1353.6,-1353.5,1656.6,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppuliliuma,Southwest Asia,Anatolia-Caucasus,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((34.7276 40.4738, 34.7845 40.5349, 34.8621 40.5829,…"
4517,Army of Suppuliliuma,-1353.5,-1353.4,1117.3,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Suppuliliuma,Southwest Asia,Anatolia-Caucasus,192,225,60,9/13/2026,New Hittite Kingdom,,"POLYGON ((34.6655 40.4215, 34.7276 40.4738, 34.7845 40.5349,…"
4518,Kingdom of Mitanni,-1352.5,-1351.4,39467.1,POLITY,,,Kingdom of Mitanni,Southwest Asia,Levant,240,128,16,9/13/2026,Kingdom of Mitanni,,"MULTIPOLYGON (((39.8804 34.6188, 39.8288 34.6393, 39.7901 34…"
4519,Carchemish,-1352.5,-1351.4,4161.3,POLITY,,(Kingdom of Mitanni),Kingdom of Mitanni - Carchemish,Southwest Asia,Levant,240,128,17,9/13/2026,Kingdom of Mitanni,,"POLYGON ((37.5581 37.4594, 37.7 37.4491, 37.8161 37.4081, 37…"
4520,New Hittite Kingdom,-1352.5,-1351.4,605899.2,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4521,Army of Telipinu,-1351.5,-1351.4,1052.9,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Telipinu,Southwest Asia,Levant,192,226,58,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.8086 36.2907, 37.8552 36.3256, 37.9017 36.3692,…"
4522,Kingdom of Mitanni,-1351.4,-1350.6,35363.9,POLITY,,,Kingdom of Mitanni,Southwest Asia,Levant,240,128,16,9/13/2026,Kingdom of Mitanni,,"MULTIPOLYGON (((39.8804 34.6188, 39.8288 34.6393, 39.7901 34…"
4523,Carchemish,-1351.4,-1350.6,58.1,POLITY,,(Kingdom of Mitanni),Kingdom of Mitanni - Carchemish,Southwest Asia,Levant,240,128,17,9/13/2026,Kingdom of Mitanni,,"POLYGON ((38.0303 36.8691, 38.0141 36.8737, 37.9623 36.8599,…"
4524,New Hittite Kingdom,-1351.4,-1351.2,610060.5,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((33.77781 36.19778, 33.78567 36.19881, 33.789…"
4525,Carchemish,-1351.4,-1349.9,4161.3,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Carchemish,Southwest Asia,Levant,192,226,54,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.4935 37.4799, 37.5581 37.4594, 37.7 37.4491, 37…"
4526,Army of Tutankhamun,-1351.3,-1351.2,754,TRANSIENT,,(Egypt: New Kingdom),Egypt: New Kingdom - Army of Tutankhamun,Southwest Asia,Levant,96,228,241,9/13/2026,Egypt: New Kingdom,,"POLYGON ((36.1603 34.0422, 36.181 34.1163, 36.2121 34.1904, …"
4527,Egypt: New Kingdom,-1351.2,-1350.3,692070.6,POLITY,,,Egypt: New Kingdom,Africa,Northeast Africa,96,224,240,9/13/2026,Egypt: New Kingdom,,"MULTIPOLYGON (((29.7155 18.2224, 29.6845 18.3968, 29.6328 18…"
4528,Qadesh,-1351.2,-1350.3,5020.2,POLITY,,(Egypt: New Kingdom),Egypt: New Kingdom - Qadesh,Southwest Asia,Levant,96,227,255,9/13/2026,Egypt: New Kingdom,,"POLYGON ((36.7373 34.9583, 36.7065 34.9376, 36.6726 34.9142,…"
4529,Qatna,-1351.2,-1350.3,27917.3,POLITY,,(Egypt: New Kingdom),Egypt: New Kingdom - Qatna,Southwest Asia,Levant,96,227,248,9/13/2026,Egypt: New Kingdom,,"POLYGON ((38.9514 34.988, 38.9773 34.9264, 39.0288 34.8854, …"
4530,Kingdom of Mitanni,-1351.2,-1350.7,167.8,TRANSIENT,,,Kingdom of Mitanni,Southwest Asia,Anatolia-Caucasus,240,128,16,9/13/2026,Kingdom of Mitanni,,"POLYGON ((38.0155 36.8663, 37.9379 36.9012, 37.8655 36.923, …"
4531,New Hittite Kingdom,-1351.2,-1350.4,565795.9,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((34.25553 36.55936, 34.24525 36.54589, 34.235…"
4532,Amurru,-1351.2,-1317.5,6934.3,POLITY,,(New Hittite Kingdom),New Hittite Kingdom - Amurru,Southwest Asia,Levant,192,226,49,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.3194 34.9777, 36.3065 34.9059, 36.3194 34.8034,…"
4533,Nuhashshi,-1351.2,-1350.4,11327,POLITY,,,Nuhashshi,Southwest Asia,Levant,96,144,240,9/13/2026,Nuhashshi,,"POLYGON ((36.8226 35.1213, 36.7959 35.1587, 36.7586 35.1936,…"
4534,Army of Arnuwandu,-1350.8,-1350.7,88.8,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Army of Arnuwandu,Southwest Asia,Anatolia-Caucasus,192,226,62,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.7531 36.9677, 37.7903 36.9608, 37.8297 36.9468,…"
4535,Kingdom of Mitanni,-1350.6,-1349.9,35305.8,POLITY,,,Kingdom of Mitanni,Southwest Asia,Levant,240,128,16,9/13/2026,Kingdom of Mitanni,,"POLYGON ((39.8804 34.6188, 39.8288 34.6393, 39.7901 34.6598,…"
4536,Expeditionary force,-1350.5,-1350.4,1456.8,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Expeditionary force,Southwest Asia,Levant,192,225,63,9/13/2026,New Hittite Kingdom,,"POLYGON ((37.4631 35.8189, 37.4993 35.736, 37.5355 35.6706, …"
4537,New Hittite Kingdom,-1350.4,-1350.3,577122.9,POLITY,,,New Hittite Kingdom,Southwest Asia,Anatolia-Caucasus,192,224,48,9/13/2026,New Hittite Kingdom,,"MULTIPOLYGON (((34.25553 36.55936, 34.24525 36.54589, 34.235…"
4538,Expeditionary force,-1350.4,-1350.3,3228.1,TRANSIENT,,(New Hittite Kingdom),New Hittite Kingdom - Expeditionary force,Southwest Asia,Levant,192,225,63,9/13/2026,New Hittite Kingdom,,"POLYGON ((36.9597 34.9366, 36.9338 34.8625, 36.9079 34.8102,…"
