Index,Name,FromYear,ToYear,Area,Type,References,MemberOf,FullPath,Region,Subregion,ColorR,ColorG,ColorB,Generated,SourceRun,OverlapNote,geometry
6881,Kition,-313.3,-306.3,778.7,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Cypriot Kingdoms - Kition,Southwest Asia,Levant,96,240,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((33.8642 34.995, 33.8792 34.98, 33.8917 34.9608, 33…"
6882,Kourion,-319.5,-306.3,634.6,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Cypriot Kingdoms - Kourion,Southwest Asia,Levant,96,240,211,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.76483 34.65417, 32.76711 34.65708, 32.77545 34.…"
6883,Lapethos,-319.5,-315.3,481.6,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Cypriot Kingdoms - Lapethos,Southwest Asia,Levant,96,240,218,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.94603 35.31564, 32.94353 35.33736, 32.94014 35.…"
6884,Lapethos,-313.6,-306.3,481.6,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Cypriot Kingdoms - Lapethos,Southwest Asia,Levant,96,240,218,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.94603 35.31564, 32.94353 35.33736, 32.94014 35.…"
6885,Ledrai,-319.5,-306.3,275.8,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Cypriot Kingdoms - Ledrai,Southwest Asia,Levant,96,240,219,2026-08-21,Domain of Ptolemy,,"POLYGON ((33.36753 35.3307, 33.3658 35.3242, 33.3592 35.315,…"
6886,Marion,-319.5,-315.3,734.7,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Cypriot Kingdoms - Marion,Southwest Asia,Levant,96,240,209,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.6725 34.9917, 32.6583 34.9808, 32.6367 34.9717,…"
6887,Marion,-314.2,-312.2,734.7,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Cypriot Kingdoms - Marion,Southwest Asia,Levant,96,240,209,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.6725 34.9917, 32.6583 34.9808, 32.6367 34.9717,…"
6888,Egypt,-319.7,-319.5,475898.3,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6889,Egypt,-319.5,-313.6,481027.1,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6890,Egypt,-313.6,-313.3,464110.7,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6891,Egypt,-313.3,-312.3,481027.1,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6892,Egypt,-312.3,-312.2,464110.7,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6893,Egypt,-312.2,-310.8,464845.4,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6894,Egypt,-310.8,-310.3,463031.0,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6895,Egypt,-310.3,-307.5,464845.4,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6896,Egypt,-307.5,-306.3,481761.8,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6897,Egypt,-306.3,-305.5,475898.3,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Egypt,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.6793 25.2645, 29.5552 25.4346, 29.3845 25…"
6898,Antaiopolites,-319.7,-305.5,1390.1,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Antaiopolites,Africa,Northeast Africa,96,244,211,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.5848 27.1186, 31.6179 27.0924, 31.6407 27.0645,…"
6899,Anthribites,-319.7,-305.5,1079.3,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Anthribites,Africa,Northeast Africa,96,245,216,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.5272 30.6159, 31.522 30.609, 31.5106 30.6002, 3…"
6900,Antinoites,-319.7,-305.5,1571.3,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Antinoites,Africa,Northeast Africa,96,244,217,2026-08-21,Domain of Ptolemy,,"POLYGON ((30.9441 28.2512, 30.9566 28.2163, 30.9669 28.1901,…"
6901,Aphroditopolites,-319.7,-305.5,1353.0,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Aphroditopolites,Africa,Northeast Africa,96,244,212,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((31.2159 27.1765, 31.2303 27.1738, 31.2448 27…"
6902,Arabia,-319.7,-305.5,206.8,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Arabia,Africa,Northeast Africa,96,245,214,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.9351 30.5595, 31.9138 30.5433, 31.8745 30.5259,…"
6903,Arsinoites/Krokodeilopolites,-319.7,-305.5,253.6,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Arsinoites/Krokodeilopolites,Africa,Northeast Africa,96,244,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.2291 29.4661, 31.2198 29.4574, 31.2094 29.446, …"
6904,Boubastites,-319.7,-305.5,352.8,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Boubastites,Africa,Northeast Africa,96,246,208,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.7348 30.6671, 31.7254 30.6619, 31.7141 30.6531,…"
6905,Bousirites,-319.7,-305.5,791.4,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Bousirites,Africa,Northeast Africa,96,245,215,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.2224 30.9721, 31.2286 30.9669, 31.2379 30.9642,…"
6906,Cypriot Kingdoms,-319.5,-312.2,5128.8,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Cypriot Kingdoms,Southwest Asia,Levant,96,240,210,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((33.0125 34.69, 33.0158 34.715, 33.0167 34.73…"
6907,Cypriot Kingdoms,-312.2,-310.8,5863.5,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Cypriot Kingdoms,Southwest Asia,Levant,96,240,210,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((33.0125 34.69, 33.0158 34.715, 33.0167 34.73…"
6908,Cypriot Kingdoms,-310.8,-310.3,4049.1,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Cypriot Kingdoms,Southwest Asia,Levant,96,240,212,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((33.3117 34.8483, 33.3317 34.8367, 33.3475 34…"
6909,Cypriot Kingdoms,-310.3,-306.3,5863.5,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Cypriot Kingdoms,Southwest Asia,Levant,96,240,210,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((33.0125 34.69, 33.0158 34.715, 33.0167 34.73…"
6910,Amathous,-319.5,-306.3,672.8,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Egypt - Cypriot Kingdoms - Amathous,Southwest Asia,Levant,96,240,212,2026-08-21,Domain of Ptolemy,,"POLYGON ((33.01836 34.63842, 33.02133 34.64864, 33.028 34.65…"
6911,Paphos,-319.5,-312.2,1079.7,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Egypt - Cypriot Kingdoms - Paphos,Southwest Asia,Levant,96,240,210,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.38098 34.84575, 32.38683 34.84322, 32.39145 34.…"
6912,Paphos,-312.2,-310.8,1814.4,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Egypt - Cypriot Kingdoms - Paphos,Southwest Asia,Levant,96,240,210,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.7 34.9958, 32.7258 34.995, 32.7533 34.9925, 32.…"
6913,Paphos,-310.3,-306.3,1814.4,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Egypt - Cypriot Kingdoms - Paphos,Southwest Asia,Levant,96,240,210,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.7 34.9958, 32.7258 34.995, 32.7533 34.9925, 32.…"
6914,Salamis,-319.5,-306.3,2171.3,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Egypt - Cypriot Kingdoms - Salamis,Southwest Asia,Levant,96,240,214,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((33.3167 34.9917, 33.3083 34.9833, 33.2908 34…"
6915,Soloi,-319.5,-306.3,1204.9,POLITY,,(Cypriot Kingdoms),Domain of Ptolemy - Egypt - Cypriot Kingdoms - Soloi,Southwest Asia,Levant,96,240,215,2026-08-21,Domain of Ptolemy,,"POLYGON ((33.0875 34.9833, 33.0767 34.9692, 33.065 34.9533, …"
6916,Cyrene,-319.7,-313.6,16916.4,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Cyrene,Africa,Maghreb,96,243,219,2026-08-21,Domain of Ptolemy,,"POLYGON ((23.08675 32.35603, 23.08739 32.36314, 23.09595 32.…"
6917,Cyrene,-313.3,-312.3,16916.4,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Cyrene,Africa,Maghreb,96,243,219,2026-08-21,Domain of Ptolemy,,"POLYGON ((23.08675 32.35603, 23.08739 32.36314, 23.09595 32.…"
6918,Cyrene,-307.5,-305.5,16916.4,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Cyrene,Africa,Maghreb,96,243,219,2026-08-21,Domain of Ptolemy,,"POLYGON ((23.08675 32.35603, 23.08739 32.36314, 23.09595 32.…"
6919,Diospolites,-319.7,-305.5,1748.9,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Diospolites,Africa,Northeast Africa,96,244,208,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((32.3421 26.2256, 32.3421 25.8727, 32.149 25.…"
6920,Heliopolites,-319.7,-305.5,951.4,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Heliopolites,Africa,Northeast Africa,96,245,219,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.349 29.9878, 31.3531 29.9616, 31.3821 29.9442, …"
6921,Herakleopolites,-319.7,-305.5,1391.5,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Herakleopolites,Africa,Northeast Africa,96,244,220,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.1957 29.204, 31.1864 29.1952, 31.1864 29.1865, …"
6922,Hermopolites,-319.7,-305.5,2613.8,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Hermopolites,Africa,Northeast Africa,96,244,216,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((31.0234 27.8471, 31.0462 27.8105, 31.0586 27…"
6923,Hypselites,-319.7,-305.5,584.5,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Hypselites,Africa,Northeast Africa,96,244,214,2026-08-21,Domain of Ptolemy,,"POLYGON ((30.9588 27.3762, 30.9614 27.3744, 30.9717 27.3718,…"
6924,Koussites,-319.7,-305.5,1131.3,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Koussites,Africa,Northeast Africa,96,244,215,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.0462 27.6238, 31.0379 27.5959, 31.0379 27.561, …"
6925,Kynopolites,-319.7,-305.5,1222.7,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Kynopolites,Africa,Northeast Africa,96,244,218,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.3655 29.2064, 31.3448 29.1802, 31.3283 29.1593,…"
6926,Leontopolites,-319.7,-305.5,1154.2,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Leontopolites,Africa,Northeast Africa,96,245,217,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.5041 30.9375, 31.6772 30.9375, 31.7434 30.8968,…"
6927,Letopolites,-319.7,-305.5,576.2,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Letopolites,Africa,Northeast Africa,96,245,208,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.2141 29.9936, 31.2162 29.984, 31.2183 29.9762, …"
6928,Lykopolites,-319.7,-305.5,1128.6,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Lykopolites,Africa,Northeast Africa,96,244,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.0959 27.4529, 31.131 27.4267, 31.1683 27.4041, …"
6929,Memphites,-319.7,-305.5,951.8,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Memphites,Africa,Northeast Africa,96,244,223,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.2369 29.9613, 31.2452 29.9544, 31.2534 29.9483,…"
6930,Mendesios,-319.7,-305.5,1062.2,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Mendesios,Africa,Northeast Africa,96,245,222,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((31.93475 31.23364, 31.95411 31.23497, 31.963…"
6931,Meris,-319.7,-305.5,3320.3,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Meris,Africa,Northeast Africa,96,246,211,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.0676 29.6564, 31.1294 29.4661, 31.1294 29.4661,…"
6932,Naukratites,-319.7,-305.5,1501.3,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Naukratites,Africa,Northeast Africa,96,245,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((30.39611 31.44228, 30.4133 31.4445, 30.4233 31.437…"
6933,Nesyt,-319.7,-305.5,1484.8,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Nesyt,Africa,Northeast Africa,96,245,221,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((32.03492 31.36842, 32.02525 31.3785, 32.0193…"
6934,Oxyrynchites,-319.7,-305.5,1739.6,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Oxyrynchites,Africa,Northeast Africa,96,244,219,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.0456 28.9984, 31.0415 28.987, 31.0415 28.987, 3…"
6935,Panopolites,-319.7,-305.5,2016.9,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Panopolites,Africa,Northeast Africa,96,244,210,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.8103 26.8727, 31.831 26.843, 31.8538 26.8151, 3…"
6936,Pharbaithites,-319.7,-305.5,1351.2,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Pharbaithites,Africa,Northeast Africa,96,246,210,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.8769 30.9657, 31.8821 30.9579, 31.8883 30.9465,…"
6937,Phthemphoutites,-319.7,-305.5,1131.0,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Phthemphoutites,Africa,Northeast Africa,96,245,210,2026-08-21,Domain of Ptolemy,,"POLYGON ((30.7852 30.9235, 30.7976 30.9166, 30.8038 30.9044,…"
6938,Prospithes,-319.7,-305.5,3513.4,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Prospithes,Africa,Northeast Africa,96,245,209,2026-08-21,Domain of Ptolemy,,"POLYGON ((30.1272 31.2637, 30.1314 31.2358, 30.1355 31.2148,…"
6939,Saites,-319.7,-305.5,2246.2,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Saites,Africa,Northeast Africa,96,245,211,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((30.8723 31.425, 30.8764 31.4154, 30.8785 31.…"
6940,Sebennytes,-319.7,-305.5,1680.1,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Sebennytes,Africa,Northeast Africa,96,245,218,2026-08-21,Domain of Ptolemy,,"POLYGON ((31.55467 31.43919, 31.55 31.4349, 31.549 31.4279, …"
6941,Sethroites,-319.7,-305.5,1147.2,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Sethroites,Africa,Northeast Africa,96,245,220,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.49311 31.11581, 32.52639 31.08836, 32.55333 31.…"
6942,Tanites,-319.7,-305.5,1088.0,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Tanites,Africa,Northeast Africa,96,246,209,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((32.08008 31.13283, 32.0887 31.13028, 32.0912…"
6943,Tentyrites,-319.7,-305.5,1503.7,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Tentyrites,Africa,Northeast Africa,96,243,223,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.3421 26.2256, 32.3959 26.2343, 32.4641 26.2674,…"
6944,Thebais,-319.7,-305.5,58692.1,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Thebais,Africa,Northeast Africa,96,243,222,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.7085 24.1053, 32.7085 24.1437, 32.7021 24.1857,…"
6945,Thinites,-319.7,-305.5,1781.6,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Thinites,Africa,Northeast Africa,96,244,209,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.0131 26.489, 32.0359 26.4663, 32.0524 26.4471, …"
6946,Xoites,-319.7,-305.5,1933.7,POLITY,,(Egypt),Domain of Ptolemy - Egypt - Xoites,Africa,Northeast Africa,96,245,212,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((31.1163 31.4801, 31.1259 31.47, 31.1307 31.4…"
6947,Iasos,-310.4,-306.2,107.3,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Iasos,Southwest Asia,Anatolia-Caucasus,96,241,216,2026-08-21,Domain of Ptolemy,,"POLYGON ((27.6403 37.231, 27.6417 37.2377, 27.6464 37.2451, …"
6948,Lycia,-310.6,-306.2,3205.3,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Lycia,Southwest Asia,Anatolia-Caucasus,96,241,214,2026-08-21,Domain of Ptolemy,,"POLYGON ((30 36.21828, 29.99433 36.21606, 29.98753 36.21106,…"
6949,Miletus,-310.4,-306.2,274.3,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Miletus,Southwest Asia,Anatolia-Caucasus,96,241,218,2026-08-21,Domain of Ptolemy,,"POLYGON ((27.216 37.4832, 27.22095 37.48494, 27.22461 37.482…"
6950,Naval expedition,-314.8,-314.7,8010.6,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Africa,Northeast Africa,96,240,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((29.9162 31.2848, 29.7921 31.4835, 29.6183 31.7069,…"
6951,Naval expedition,-314.4,-314.3,8010.6,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Africa,Northeast Africa,96,240,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((29.9162 31.2848, 29.7921 31.4835, 29.6183 31.7069,…"
6952,Naval expedition,-314.3,-314.2,16705.9,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Europe,Southern Europe,96,240,221,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((27.2762 34.7524, 27.4169 34.529, 27.6652 34.…"
6953,Naval expedition,-314.2,-314.1,18017.6,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Europe,Southern Europe,96,240,221,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((27.4169 34.529, 27.6652 34.2641, 27.8969 33.…"
6954,Naval expedition,-314.1,-313.7,247.9,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Europe,Southern Europe,96,240,221,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((27.4059 37.039, 27.4245 37.039, 27.4369 37.0…"
6955,Naval expedition,-313.7,-313.6,11890.3,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Southwest Asia,Anatolia-Caucasus,96,240,221,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((27.5672 34.8779, 27.7948 34.843, 28.0276 34.…"
6956,Naval expedition,-313.6,-313.5,5972.5,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Southwest Asia,Anatolia-Caucasus,96,240,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.2681 34.8466, 32.3348 34.7632, 32.5139 34.6424,…"
6957,Naval expedition,-313.5,-313.2,35.6,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Southwest Asia,Levant,96,240,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((33.6812 34.9581, 33.6693 34.9507, 33.6634 34.9388,…"
6958,Naval expedition,-310.6,-310.5,12265.7,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Southwest Asia,Levant,96,240,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((29.9655 31.4066, 29.9338 31.3721, 29.9228 31.3266,…"
6959,Naval expedition,-310.5,-310.4,4532.1,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Southwest Asia,Levant,96,240,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((34.6395 34.9558, 34.555 34.8758, 34.3861 34.7891, …"
6960,Naval expedition,-310.4,-306.5,122.0,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition,Southwest Asia,Levant,96,240,221,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.3931 34.8047, 32.3739 34.8022, 32.3506 34.7963,…"
6961,Naval expedition of Menelaus,-314.4,-314.3,5702.1,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Menelaus,Africa,Northeast Africa,96,240,223,2026-08-21,Domain of Ptolemy,,"POLYGON ((29.9655 31.4066, 29.9338 31.3721, 29.9228 31.3266,…"
6962,Naval expedition of Menelaus and Seleucus,-314.3,-313.7,156.8,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Menelaus and Seleucus,Southwest Asia,Levant,96,241,208,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.3907 35.159, 32.4114 35.1435, 32.4341 35.1248, …"
6963,Naval expedition of Menelaus and Seleucus,-313.7,-313.5,961.1,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Menelaus and Seleucus,Southwest Asia,Levant,96,241,208,2026-08-21,Domain of Ptolemy,,"POLYGON ((32.4834 35.039, 32.4876 35.099, 32.4979 35.1735, 3…"
6964,Naval expedition of Ptolemy,-310.7,-310.6,6530.4,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Africa,Northeast Africa,96,241,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((29.3867 34.3967, 29.3867 34.3175, 29.4075 34.1717,…"
6965,Naval expedition of Ptolemy,-310.6,-310.5,8111.8,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Southwest Asia,Anatolia-Caucasus,96,241,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((29.3867 34.3175, 29.4075 34.1717, 29.4158 34.0342,…"
6966,Naval expedition of Ptolemy,-310.5,-310.4,2203.3,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Southwest Asia,Anatolia-Caucasus,96,241,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((27.4409 36.8391, 27.4202 36.7719, 27.3684 36.7357,…"
6967,Naval expedition of Ptolemy,-310.4,-310.3,552.4,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Southwest Asia,Anatolia-Caucasus,96,241,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((27.2721 36.9233, 27.2438 36.9358, 27.2236 36.9426,…"
6968,Naval expedition of Ptolemy,-308.7,-308.6,2854.0,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Europe,Southern Europe,96,241,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((25.1433 36.5733, 25.31 36.5608, 25.4683 36.5858, 2…"
6969,Naval expedition of Ptolemy,-308.6,-308.4,3880.0,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Europe,Southern Europe,96,241,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((25.1433 36.5733, 25.31 36.5608, 25.4683 36.5858, 2…"
6970,Naval expedition of Ptolemy,-308.4,-308.3,2854.0,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Europe,Southern Europe,96,241,213,2026-08-21,Domain of Ptolemy,,"POLYGON ((25.1433 36.5733, 25.31 36.5608, 25.4683 36.5858, 2…"
6971,Naval expedition of Ptolemy,-306.5,-306.3,6096.3,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Ptolemy,Africa,Northeast Africa,96,241,213,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((29.9338 31.3721, 29.9228 31.3266, 29.931 31.…"
6972,Naval expedition of Seleucus,-314.8,-314.7,2287.9,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Seleucus,Europe,Southern Europe,96,240,222,2026-08-21,Domain of Ptolemy,,"POLYGON ((27.0914 35, 27.0138 35.0879, 26.9207 35.1604, 26.8…"
6973,Naval expedition of Seleucus,-314.6,-314.5,1317.9,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Seleucus,Southwest Asia,Anatolia-Caucasus,96,240,222,2026-08-21,Domain of Ptolemy,,"POLYGON ((27.435 37.0225, 27.4192 36.9967, 27.4117 36.9675, …"
6974,Naval expedition of Seleucus,-314.5,-314.3,4042.9,TRANSIENT,,(Domain of Ptolemy),Domain of Ptolemy - Naval expedition of Seleucus,Southwest Asia,Anatolia-Caucasus,96,240,222,2026-08-21,Domain of Ptolemy,,"POLYGON ((30.2514 36.1424, 30.3264 36.1257, 30.4014 36.1091,…"
6975,Syria,-319.5,-318.8,132737.3,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Syria,Southwest Asia,Levant,96,243,218,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((32.8802 31.10697, 32.8845 31.10545, 32.88892…"
6976,Syria,-318.8,-315.5,47035.3,POLITY,,(Domain of Ptolemy),Domain of Ptolemy - Syria,Southwest Asia,Levant,96,243,218,2026-08-21,Domain of Ptolemy,,"MULTIPOLYGON (((32.8802 31.10697, 32.8845 31.10545, 32.88892…"
